ts,source,symbol,side,rsi_value,change_24h,oracle_type,btc_bias,entry_price,f_strength,f_chase,f_regime,confirm_would_fire,confluence_count,repeat_n,adx_value,adx_regime,btc_adx_regime,decision,outcome,ret_pct,r_mult,mfe_pct,mae_pct,hours,confirm_fired,confirm_outcome,confirm_r,alt_outcome,alt_r
2026-08-04T18:49:13.379036-05:00,rsi_extreme,HEI-USDT,sell,94.5,50.86,,,0.1313,True,True,,False,,3,59.7,trending_strong,bear_ranging_calm,pending_confirm,loss_sl,-5.0,-1.0,3.252,9.436,1.4,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-04T20:51:03.803022-05:00,rsi_extreme,HEI-USDT,sell,96.1,83.57,,,0.1591,True,True,,False,,4,67.3,trending_strong,bear_ranging_calm,pending_confirm,loss_sl,-5.0,-1.0,0.937,5.393,0.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-04T22:51:34.225041-05:00,rsi_extreme,HEI-USDT,sell,97.3,113.2,,,0.1838,True,False,,False,,5,71.2,trending_strong,bear_ranging_calm,over_chased,loss_sl,-5.0,-1.0,4.989,6.001,1.8,yes,loss_sl,-1.0,tp_then_be,0.375
2026-08-05T12:00:43.050764-05:00,oraclealgo,BTC-USDT,buy,,,BOS,stale-bull,64660.0,,,,,1,2,,,bear_ranging_calm,no_bias,open,0.664,0.443,1.125,0.773,72.0,,,,open,0.332
2026-08-06T08:01:19.112945-05:00,oraclealgo,BTC-USDT,sell,,,MSS,stale-bull,64405.5,,,,,1,2,,,bull_indecisive,no_bias,loss_sl,-1.5,-1.0,0.381,1.525,23.9,,,,open,-0.411
2026-08-07T07:00:25.815941-05:00,oraclealgo,BTC-USDT,buy,,,MSS,stale-bull,65000.0,,,,,1,2,,,bull_ranging_calm,no_bias,open,0.288,0.192,0.734,0.728,72.0,,,,open,0.144
2026-08-08T10:00:50.421480-05:00,oraclealgo,BTC-USDT,buy,,,BOS,bull,65113.9,,,,,1,1,,,bull_indecisive,already_open,loss_sl,-1.5,-1.0,0.558,1.621,49.2,,,,open,-0.826
2026-08-10T15:25:37.271649-05:00,rsi_extreme,RKLB-USDT,buy,13.1,-8.86,,bear,78.0,True,True,False,False,,1,,,bull_indecisive,enter,no_data,,,,,,,,,,
2026-08-10T17:26:41.160609-05:00,rsi_extreme,RKLB-USDT,buy,9.0,-12.23,,bear,74.65,True,True,False,False,,2,,,bull_indecisive,enter,no_data,,,,,,,,,,
2026-08-10T19:27:52.808418-05:00,rsi_extreme,RKLB-USDT,buy,13.2,-12.91,,bear,74.55,True,True,False,False,,3,,,bull_indecisive,enter,no_data,,,,,,,,,,
2026-08-10T21:27:46.342980-05:00,rsi_extreme,RKLB-USDT,buy,13.9,-12.2,,bear,74.5,True,True,False,False,,4,,,bull_indecisive,enter,no_data,,,,,,,,,,
2026-08-10T23:28:56.040768-05:00,rsi_extreme,RKLB-USDT,buy,11.8,-13.05,,bear,74.0,True,True,False,False,,5,,,bull_indecisive,enter,no_data,,,,,,,,,,
2026-08-11T01:28:47.679107-05:00,rsi_extreme,RKLB-USDT,buy,13.5,-13.53,,bear,73.66,True,True,False,False,,6,,,bull_indecisive,enter,no_data,,,,,,,,,,
2026-08-11T03:29:58.668755-05:00,rsi_extreme,RKLB-USDT,buy,14.9,-13.98,,bear,73.49,True,True,False,False,,7,,,bull_indecisive,enter,no_data,,,,,,,,,,
2026-08-11T05:20:47.927492-05:00,rsi_extreme,VELVET-USDT,sell,90.1,50.73,,bear,0.662,True,True,True,False,,1,23.5,indecisive,bull_indecisive,enter,loss_sl,-5.0,-1.0,2.492,5.364,0.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-11T10:01:15.687105-05:00,oraclealgo,BTC-USDT,sell,,,BOS,bear,63763.1,,,,,1,1,,,bull_indecisive,enter,open,1.758,1.172,1.921,1.114,72.0,,,,open,0.879
2026-08-11T11:08:31.577004-05:00,rsi_extreme,VIRTUAL-USDT,buy,14.2,-6.79,,bear,0.5197,True,True,False,False,,1,30.5,trending_strong,bear_trending_moderate,macro_trend,win_full,7.5,1.5,10.063,0.904,20.6,yes,win_full,1.5,win_full,1.375
2026-08-11T11:34:28.513007-05:00,rsi_extreme,LUNA2-USDT,sell,90.2,23.01,,bear,0.0514,True,True,True,False,,1,41.7,trending_strong,bear_trending_moderate,macro_trend,win_full,7.5,1.5,11.07,1.576,8.9,yes,win_full,1.5,win_full,1.375
2026-08-11T15:28:38.858697-05:00,rsi_extreme,HOLO-USDT,sell,92.0,21.19,,bear,0.0843,True,True,True,False,,1,40.7,trending_strong,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,0.154,6.216,0.2,no,,,loss_sl,-1.0
2026-08-11T17:33:44.300264-05:00,rsi_extreme,HOLO-USDT,sell,92.3,23.28,,bear,0.0858,True,True,True,False,,2,45.9,trending_strong,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,0.816,5.315,0.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-12T00:44:32.202873-05:00,rsi_extreme,APR-USDT,sell,93.8,25.3,,bear,0.2487,True,True,True,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T02:44:35.388696-05:00,rsi_extreme,APR-USDT,sell,97.8,65.1,,bear,0.3276,True,True,True,False,,2,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T04:44:36.464293-05:00,rsi_extreme,APR-USDT,sell,97.8,78.16,,bear,0.3556,True,True,True,False,,3,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T05:00:11.003650-05:00,oraclealgo,BTC-USDT,buy,,,,bear,64078.6,,,,,1,2,,,bear_trending_moderate,counter_bias,loss_sl,-1.5,-1.0,0.616,1.589,30.6,,,,open,-0.525
2026-08-12T05:32:27.574181-05:00,rsi_extreme,KAITO-USDT,buy,15.0,-23.79,,bear,0.4941,True,True,False,False,,1,52.6,trending_strong,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,4.533,6.213,4.8,yes,loss_sl,-1.0,tp_then_be,0.375
2026-08-12T05:45:22.687870-05:00,rsi_extreme,BR-USDT,sell,93.2,58.37,,bear,0.2159,True,True,True,False,,1,37.9,trending_strong,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,2.737,5.975,0.2,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-12T07:32:40.635412-05:00,rsi_extreme,NBIS-USDT,sell,90.3,20.26,,bear,226.65,True,True,True,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T07:32:41.892870-05:00,rsi_extreme,KAITO-USDT,buy,14.7,-24.25,,bear,0.4924,True,True,False,False,,2,55.2,trending_strong,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,1.604,5.89,2.8,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-12T09:03:45.959422-05:00,rsi_extreme,APR-USDT,sell,90.5,109.55,,bear,0.4126,True,False,True,False,,4,,,bear_trending_moderate,over_chased,no_data,,,,,,,,,,
2026-08-12T09:32:09.658162-05:00,rsi_extreme,KAITO-USDT,buy,13.7,-26.71,,bear,0.4734,True,True,False,False,,3,60.9,trending_strong,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,1.458,5.196,10.0,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-12T09:33:28.229683-05:00,rsi_extreme,NBIS-USDT,sell,92.4,21.19,,bear,232.53,True,True,True,False,,2,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T10:00:35.914415-05:00,oraclealgo,BTC-USDT,sell,,,BOS,bear,63321.2,,,,,1,3,,,bear_trending_moderate,already_open,open,0.443,0.296,1.237,1.081,72.0,,,,open,0.222
2026-08-12T10:00:35.936956-05:00,oraclealgo,BTC-USDT,sell,,,,bear,63300.0,,,,,2,4,,,bear_trending_moderate,already_open,open,0.41,0.273,1.204,1.115,72.0,,,,open,0.205
2026-08-12T10:23:50.946279-05:00,rsi_extreme,CBRS-USDT,sell,90.4,11.06,,bear,257.29,True,True,True,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T11:03:52.452558-05:00,rsi_extreme,APR-USDT,sell,91.5,115.32,,bear,0.43,True,False,True,False,,5,,,bear_trending_moderate,over_chased,no_data,,,,,,,,,,
2026-08-12T11:33:35.114762-05:00,rsi_extreme,NBIS-USDT,sell,95.3,29.27,,bear,245.97,True,True,True,False,,3,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T11:33:36.446967-05:00,rsi_extreme,KAITO-USDT,buy,11.9,-30.11,,bear,0.4576,True,True,False,False,,4,63.5,trending_strong,bear_trending_moderate,macro_trend,tp_then_be,2.5,0.5,5.485,3.781,23.4,yes,loss_sl,-1.0,tp_then_be,0.375
2026-08-12T12:25:15.377550-05:00,rsi_extreme,CBRS-USDT,sell,92.0,12.85,,bear,261.03,True,True,True,False,,2,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T13:05:25.352789-05:00,rsi_extreme,APR-USDT,sell,90.5,110.96,,bear,0.4293,True,False,True,False,,6,,,bear_trending_moderate,over_chased,no_data,,,,,,,,,,
2026-08-12T13:35:15.325315-05:00,rsi_extreme,NBIS-USDT,sell,94.7,30.52,,bear,249.32,True,True,True,False,,4,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T14:39:46.632743-05:00,rsi_extreme,CBRS-USDT,sell,90.5,11.87,,bear,263.47,True,True,True,False,,3,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
2026-08-12T15:05:37.147319-05:00,rsi_extreme,APR-USDT,sell,91.4,116.67,,bear,0.4457,True,False,True,False,,7,,,bear_trending_moderate,over_chased,no_data,,,,,,,,,,
2026-08-12T17:55:59.992875-05:00,rsi_extreme,APR-USDT,sell,90.2,165.38,,bear,0.5496,True,False,True,False,,8,,,bear_trending_moderate,over_chased,no_data,,,,,,,,,,
2026-08-13T00:47:25.926125-05:00,rsi_extreme,US-USDT,buy,14.3,-28.84,,bear,0.0234,True,True,False,False,,1,19.8,ranging_calm,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,4.034,9.124,0.0,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-13T06:07:50.967180-05:00,rsi_extreme,AKE-USDT,sell,90.0,36.16,,bear,0.005656,True,True,True,False,,1,27.6,trending_moderate,bear_indecisive,enter,loss_sl,-5.0,-1.0,1.529,6.082,0.3,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-13T12:01:05.449119-05:00,oraclealgo,BTC-USDT,sell,,,BOS,bear,63094.6,,,,,1,1,,,bear_indecisive,already_open,open,-0.286,-0.191,0.882,0.862,72.0,,,,open,-0.143
2026-08-13T14:32:22.459038-05:00,rsi_extreme,EDEN-USDT,sell,92.0,36.24,,bear,0.0612,True,True,True,False,,1,45.3,trending_strong,bear_indecisive,enter,loss_sl,-5.0,-1.0,1.275,5.0,0.3,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-13T16:32:24.457121-05:00,rsi_extreme,EDEN-USDT,sell,95.0,52.09,,bear,0.0695,True,True,True,False,,2,50.6,trending_strong,bear_indecisive,enter,loss_sl,-5.0,-1.0,4.518,7.165,1.4,yes,loss_sl,-1.0,tp_then_be,0.375
2026-08-13T18:33:47.831057-05:00,rsi_extreme,EDEN-USDT,sell,96.0,63.56,,bear,0.0748,True,True,True,False,,3,55.4,trending_strong,bear_indecisive,enter,tp_then_be,2.5,0.5,5.227,2.059,0.6,yes,tp_then_be,0.5,tp_then_be,0.375
2026-08-13T19:16:22.474796-05:00,rsi_extreme,LAB-USDT,buy,15.0,-20.35,,bear,0.0912,True,True,False,False,,1,40.0,trending_strong,bear_indecisive,enter,loss_sl,-5.0,-1.0,2.632,5.154,0.4,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-13T20:33:49.131017-05:00,rsi_extreme,EDEN-USDT,sell,90.4,86.14,,bear,0.0838,True,True,True,False,,4,63.3,trending_strong,bear_indecisive,enter,win_full,7.5,1.5,10.024,3.592,1.1,yes,win_full,1.5,win_full,1.375
2026-08-13T21:16:26.776016-05:00,rsi_extreme,LAB-USDT,buy,14.1,-20.81,,bear,0.0898,True,True,False,False,,2,44.3,trending_strong,bear_indecisive,enter,loss_sl,-5.0,-1.0,2.116,7.906,5.8,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-13T23:34:46.367483-05:00,rsi_extreme,LAB-USDT,buy,15.0,-20.54,,bear,0.089,True,True,False,False,,3,47.7,trending_strong,bear_indecisive,enter,loss_sl,-5.0,-1.0,2.247,7.079,3.5,yes,loss_sl,-1.0,loss_sl,-1.0
2026-08-14T02:01:07.867633-05:00,oraclealgo,BTC-USDT,sell,,,BOS,bear,62938.5,,,,,1,2,,,bear_trending_moderate,already_open,open,-1.012,-0.675,0.636,1.232,72.0,,,,open,-0.506
2026-08-14T04:27:55.954339-05:00,rsi_extreme,LAB-USDT,buy,15.0,-24.89,,bear,0.0845,True,True,False,False,,4,52.0,trending_strong,bear_trending_moderate,macro_trend,win_full,7.5,1.5,13.846,2.604,3.6,yes,win_full,1.5,win_full,1.375
2026-08-14T04:55:01.048708-05:00,rsi_extreme,ACE-USDT,sell,90.3,71.54,,bear,0.1815,True,True,True,False,,1,62.4,trending_strong,bear_trending_moderate,macro_trend,loss_sl,-5.0,-1.0,3.846,5.372,0.3,yes,loss_sl,-1.0,tp_then_be,0.375
2026-08-14T06:54:51.929809-05:00,rsi_extreme,ACE-USDT,sell,95.5,131.31,,bear,0.2513,True,False,True,False,,2,67.5,trending_strong,bear_trending_moderate,over_chased,tp_then_be,2.5,0.5,5.241,2.658,0.2,yes,win_full,1.5,tp_then_be,0.375
2026-08-14T08:54:57.555006-05:00,rsi_extreme,ACE-USDT,sell,90.9,133.32,,bear,0.2617,True,False,True,False,,3,71.8,trending_strong,bear_trending_moderate,over_chased,tp_then_be,2.5,0.5,5.648,1.857,0.2,yes,tp_then_be,0.5,tp_then_be,0.375
2026-08-14T11:57:25.089562-05:00,rsi_extreme,ALICE-USDT,sell,90.2,30.64,,bear,0.149,True,True,True,False,,1,44.9,trending_strong,bear_trending_moderate,macro_trend,tp_then_be,2.5,0.5,9.872,4.302,2.1,yes,tp_then_be,0.5,tp_then_be,0.375
2026-08-15T00:13:47.506044-05:00,rsi_extreme,ROBO-USDT,sell,90.2,48.48,,bear,0.021,True,True,True,False,,1,56.6,trending_strong,bear_trending_moderate,macro_trend,win_full,7.5,1.5,15.605,3.243,1.0,yes,win_full,1.5,tp_then_be,0.375
2026-08-15T03:46:01.218156-05:00,rsi_extreme,JCT-USDT,buy,8.9,-30.14,,bear,0.002369,True,True,False,False,,1,,,bear_trending_moderate,macro_trend,no_data,,,,,,,,,,
